symbol,name,market,asset_type,currency,broker,tradability,nisa_category,investment_style,is_sbi_supported,is_active,is_leveraged,is_inverse,theme,sector,aliases,dividend_category,market_cap_tier,index_family,expense_ratio_pct,complexity,tags,data_quality,risk_band,metadata_source,metadata_as_of,metadata_updated_at,yahoo_symbol,country,exchange,local_symbol,primary_listing_country,trading_currency,settlement_currency,quote_currency,fx_pair_to_jpy,foreign_market_group,country_risk_band,liquidity_tier,foreign_data_quality,foreign_data_quality_reasons,sbi_foreign_tradability,sbi_foreign_tradability_as_of,sbi_foreign_tradability_source,sbi_tradability_status,sbi_tradability_verified,sbi_tradability_as_of,sbi_tradability_source,source_section,source_market,source_industry,source_description,source_url
01717.HK,オースニュートリアデイリー 澳優乳業,hong_kong,stock,HKD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,consumer,consumer,01717;オースニュートリアデイリー 澳優乳業;中国の乳製品メーカー;食品,none,,,,standard,consumer,WARN,MEDIUM,sbi_hk_stock,2026-06-23,2026-06-22T16:51:22.973960+00:00,1717.HK,Hong Kong,HKEX,01717,Hong Kong,HKD,HKD,HKD,HKDJPY,china_hk,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing,tradable,2026-06-23,sbi_hk_stock,confirmed,true,2026-06-23,sbi_hk_stock,普通株式一覧,メインボード,食品,中国の乳製品メーカー,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_hk_list.html
01719.HK,CILグループ 中国通商集団,hong_kong,stock,HKD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,industrial,industrial,01719;CILグループ 中国通商集団;港湾建設;運営;インフラストラクチャー,none,,,,standard,industrial,WARN,MEDIUM,sbi_hk_stock,2026-06-23,2026-06-22T16:51:22.974012+00:00,1719.HK,Hong Kong,HKEX,01719,Hong Kong,HKD,HKD,HKD,HKDJPY,china_hk,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing,tradable,2026-06-23,sbi_hk_stock,confirmed,true,2026-06-23,sbi_hk_stock,普通株式一覧,メインボード,インフラストラクチャー,港湾建設、運営,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_hk_list.html
01728.HK,ジェントンオート 正通汽車,hong_kong,stock,HKD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,consumer,consumer,01728;ジェントンオート 正通汽車;中国で海外ブランド車販売を手がける;小売・輸出入,none,,,,standard,consumer,WARN,MEDIUM,sbi_hk_stock,2026-06-23,2026-06-22T16:51:22.974063+00:00,1728.HK,Hong Kong,HKEX,01728,Hong Kong,HKD,HKD,HKD,HKDJPY,china_hk,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing,tradable,2026-06-23,sbi_hk_stock,confirmed,true,2026-06-23,sbi_hk_stock,普通株式一覧,メインボード,小売・輸出入,中国で海外ブランド車販売を手がける,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_hk_list.html
01733.HK,イーコモディティ 易大宗,hong_kong,stock,HKD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,energy,energy,01733;イーコモディティ 易大宗;中国向け石炭輸入を主とする総合サプライヤー;その他,none,,,,standard,energy,WARN,MEDIUM,sbi_hk_stock,2026-06-23,2026-06-22T16:51:22.974110+00:00,1733.HK,Hong Kong,HKEX,01733,Hong Kong,HKD,HKD,HKD,HKDJPY,china_hk,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing,tradable,2026-06-23,sbi_hk_stock,confirmed,true,2026-06-23,sbi_hk_stock,普通株式一覧,メインボード,その他,中国向け石炭輸入を主とする総合サプライヤー,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_hk_list.html
01736.HK,チャイナ ペアレンティング ネットワーク 中国育児網絡,hong_kong,stock,HKD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,technology,technology,01736;チャイナ ペアレンティング ネットワーク 中国育児網絡;育児コミュニティーサイトの運営会社;ソフトウェア,none,,,,standard,technology,WARN,MEDIUM,sbi_hk_stock,2026-06-23,2026-06-22T16:51:22.974155+00:00,1736.HK,Hong Kong,HKEX,01736,Hong Kong,HKD,HKD,HKD,HKDJPY,china_hk,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing,tradable,2026-06-23,sbi_hk_stock,confirmed,true,2026-06-23,sbi_hk_stock,普通株式一覧,メインボード,ソフトウェア,育児コミュニティーサイトの運営会社,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_hk_list.html
01766.HK,CRRC コーポレーション 中国中車,hong_kong,stock,HKD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,industrial,industrial,01766;CRRC コーポレーション 中国中車;中国の大手鉄道車両メーカー;製造;重工業,none,,,,standard,industrial,WARN,MEDIUM,sbi_hk_stock,2026-06-23,2026-06-22T16:51:22.974216+00:00,1766.HK,Hong Kong,HKEX,01766,Hong Kong,HKD,HKD,HKD,HKDJPY,china_hk,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing,tradable,2026-06-23,sbi_hk_stock,confirmed,true,2026-06-23,sbi_hk_stock,普通株式一覧,メインボード,製造/重工業,中国の大手鉄道車両メーカー,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_hk_list.html
01772.HK,ガンフォンリチウム ガンフォンリチウム,hong_kong,stock,HKD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,industrial,industrial,01772;ガンフォンリチウム ガンフォンリチウム;リチウム製品の研究・製造に従事。リチウム金属;水素化アルミニウムリチウム;フッ化リチウム;塩化リチウム;その他のリチウム化学品を製造・販売;金属・鉱業,none,,,,standard,industrial,WARN,MEDIUM,sbi_hk_stock,2026-06-23,2026-06-22T16:51:22.974283+00:00,1772.HK,Hong Kong,HKEX,01772,Hong Kong,HKD,HKD,HKD,HKDJPY,china_hk,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing,tradable,2026-06-23,sbi_hk_stock,confirmed,true,2026-06-23,sbi_hk_stock,普通株式一覧,メインボード,金属・鉱業,リチウム製品の研究・製造に従事。リチウム金属、水素化アルミニウムリチウム、フッ化リチウム、塩化リチウム、その他のリチウム化学品を製造・販売,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_hk_list.html
01776.HK,GF セキュリティーズ 広発証券,hong_kong,stock,HKD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,bank,financial,01776;GF セキュリティーズ 広発証券;広発証券（GF Securities Co.;Ltd.）は証券会社。証券仲介;投資銀行;資産管理;資産カストディ;および投資運用のサービスを提供。;各種金融,none,,,,standard,bank,WARN,MEDIUM,sbi_hk_stock,2026-06-23,2026-06-22T16:51:22.974336+00:00,1776.HK,Hong Kong,HKEX,01776,Hong Kong,HKD,HKD,HKD,HKDJPY,china_hk,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing,tradable,2026-06-23,sbi_hk_stock,confirmed,true,2026-06-23,sbi_hk_stock,普通株式一覧,メインボード,各種金融,"広発証券（GF Securities Co., Ltd.）は証券会社。証券仲介、投資銀行、資産管理、資産カストディ、および投資運用のサービスを提供。",https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_hk_list.html
01777.HK,ファンタジア 花様年,hong_kong,stock,HKD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,real_estate,real_estate,01777;ファンタジア 花様年;中国で不動産開発を手がける。不動産関連サービスも展開;不動産,none,,,,standard,real_estate,WARN,MEDIUM,sbi_hk_stock,2026-06-23,2026-06-22T16:51:22.974385+00:00,1777.HK,Hong Kong,HKEX,01777,Hong Kong,HKD,HKD,HKD,HKDJPY,china_hk,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing,tradable,2026-06-23,sbi_hk_stock,confirmed,true,2026-06-23,sbi_hk_stock,普通株式一覧,メインボード,不動産,中国で不動産開発を手がける。不動産関連サービスも展開,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_hk_list.html
01787.HK,サントウ ゴールド マイニング 山東黄金,hong_kong,stock,HKD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,industrial,industrial,01787;サントウ ゴールド マイニング 山東黄金;金の採掘・生産会社。金の採掘と処理のほか;金製錬のアウトソーシングサービスを提供。;素材,none,,,,standard,industrial,WARN,MEDIUM,sbi_hk_stock,2026-06-23,2026-06-22T16:51:22.974462+00:00,1787.HK,Hong Kong,HKEX,01787,Hong Kong,HKD,HKD,HKD,HKDJPY,china_hk,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing,tradable,2026-06-23,sbi_hk_stock,confirmed,true,2026-06-23,sbi_hk_stock,普通株式一覧,メインボード,素材,金の採掘・生産会社。金の採掘と処理のほか、金製錬のアウトソーシングサービスを提供。,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_hk_list.html
01788.HK,グオタイジュンアン 国泰君安,hong_kong,stock,HKD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,financial,financial,01788;グオタイジュンアン 国泰君安;証券;先物取引及びブローカー業務を展開。ファンドマネジメントサービスなども手がける;金融サービス,none,,,,standard,financial,WARN,MEDIUM,sbi_hk_stock,2026-06-23,2026-06-22T16:51:22.974521+00:00,1788.HK,Hong Kong,HKEX,01788,Hong Kong,HKD,HKD,HKD,HKDJPY,china_hk,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing,tradable,2026-06-23,sbi_hk_stock,confirmed,true,2026-06-23,sbi_hk_stock,普通株式一覧,メインボード,金融サービス,証券、先物取引及びブローカー業務を展開。ファンドマネジメントサービスなども手がける,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_hk_list.html
01797.HK,イースト バイ ホールディング 東方甄選,hong_kong,stock,HKD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,balanced,consumer,01797;イースト バイ ホールディング 東方甄選;オンライン教育コースの提供を行う中国を拠点とする企業。;消費者サービス,none,,,,standard,balanced,WARN,MEDIUM,sbi_hk_stock,2026-06-23,2026-06-22T16:51:22.974576+00:00,1797.HK,Hong Kong,HKEX,01797,Hong Kong,HKD,HKD,HKD,HKDJPY,china_hk,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing,tradable,2026-06-23,sbi_hk_stock,confirmed,true,2026-06-23,sbi_hk_stock,普通株式一覧,メインボード,消費者サービス,オンライン教育コースの提供を行う中国を拠点とする企業。,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_hk_list.html
01798.HK,ダータンリニューアブル 大唐新能源,hong_kong,stock,HKD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,utilities,utilities,01798;ダータンリニューアブル 大唐新能源;風力発電に注力する中国の電力会社;電力・ガス,none,,,,standard,utilities,WARN,MEDIUM,sbi_hk_stock,2026-06-23,2026-06-22T16:51:22.974622+00:00,1798.HK,Hong Kong,HKEX,01798,Hong Kong,HKD,HKD,HKD,HKDJPY,china_hk,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing,tradable,2026-06-23,sbi_hk_stock,confirmed,true,2026-06-23,sbi_hk_stock,普通株式一覧,メインボード,電力・ガス,風力発電に注力する中国の電力会社,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_hk_list.html
01800.HK,CCCG 中国交通建設,hong_kong,stock,HKD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,industrial,industrial,01800;CCCG 中国交通建設;中国の港湾建設大手。港湾や道路などの交通インフラ建設;浚渫（しゅんせつ）;コンテナクレーンなどの港湾設備製造が主力;建築,none,,,,standard,industrial,WARN,MEDIUM,sbi_hk_stock,2026-06-23,2026-06-22T16:51:22.974679+00:00,1800.HK,Hong Kong,HKEX,01800,Hong Kong,HKD,HKD,HKD,HKDJPY,china_hk,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing,tradable,2026-06-23,sbi_hk_stock,confirmed,true,2026-06-23,sbi_hk_stock,普通株式一覧,メインボード,建築,中国の港湾建設大手。港湾や道路などの交通インフラ建設、浚渫（しゅんせつ）、コンテナクレーンなどの港湾設備製造が主力,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_hk_list.html
01801.HK,イノベント バイオロジックス 信達生物製薬,hong_kong,stock,HKD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,healthcare,healthcare,01801;イノベント バイオロジックス 信達生物製薬;主にバイオ医薬品事業を行う投資持株会社。;医薬品・バイオテク,none,,,,standard,healthcare,WARN,MEDIUM,sbi_hk_stock,2026-06-23,2026-06-22T16:51:22.974728+00:00,1801.HK,Hong Kong,HKEX,01801,Hong Kong,HKD,HKD,HKD,HKDJPY,china_hk,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing,tradable,2026-06-23,sbi_hk_stock,confirmed,true,2026-06-23,sbi_hk_stock,普通株式一覧,メインボード,医薬品・バイオテク,主にバイオ医薬品事業を行う投資持株会社。,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_hk_list.html
01803.HK,ペキンスポーツ＆エンターテインメント インダストリー グループ 北京体育文化産業集団,hong_kong,stock,HKD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,consumer,consumer,01803;ペキンスポーツ＆エンターテインメント インダストリー グループ 北京体育文化産業集団;航空会社や総合運輸会社から 買い取った航空貨物スペースを;貨物輸送会社に販売している会社;その他,none,,,,standard,consumer,WARN,MEDIUM,sbi_hk_stock,2026-06-23,2026-06-22T16:51:22.974787+00:00,1803.HK,Hong Kong,HKEX,01803,Hong Kong,HKD,HKD,HKD,HKDJPY,china_hk,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing,tradable,2026-06-23,sbi_hk_stock,confirmed,true,2026-06-23,sbi_hk_stock,普通株式一覧,メインボード,その他,航空会社や総合運輸会社から 買い取った航空貨物スペースを、貨物輸送会社に販売している会社,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_hk_list.html
01808.HK,エンタープライズ ディベロップメント 企業控股,hong_kong,stock,HKD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,industrial,industrial,01808;エンタープライズ ディベロップメント 企業控股;裸銅線などを製造販売;金属・鉱業,none,,,,standard,industrial,WARN,MEDIUM,sbi_hk_stock,2026-06-23,2026-06-22T16:51:22.974838+00:00,1808.HK,Hong Kong,HKEX,01808,Hong Kong,HKD,HKD,HKD,HKDJPY,china_hk,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing,tradable,2026-06-23,sbi_hk_stock,confirmed,true,2026-06-23,sbi_hk_stock,普通株式一覧,メインボード,金属・鉱業,裸銅線などを製造販売,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_hk_list.html
01810.HK,シャオミ B 小米 B,hong_kong,stock,HKD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,technology,technology,01810;シャオミ B 小米 B;中国(ケイマン諸島)の大手デジタルハードウェアメーカー。中国市場において主にAndroidスマホの製造・販売を行っているほか;タブレット;PC;家電の製造・販売を手掛ける。;電気機器,none,,,,standard,technology,WARN,MEDIUM,sbi_hk_stock,2026-06-23,2026-06-22T16:51:22.974898+00:00,1810.HK,Hong Kong,HKEX,01810,Hong Kong,HKD,HKD,HKD,HKDJPY,china_hk,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing,tradable,2026-06-23,sbi_hk_stock,confirmed,true,2026-06-23,sbi_hk_stock,普通株式一覧,メインボード,電気機器,中国(ケイマン諸島)の大手デジタルハードウェアメーカー。中国市場において主にAndroidスマホの製造・販売を行っているほか、タブレット、PC、家電の製造・販売を手掛ける。,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_hk_list.html
01812.HK,シンミン ペーパー H 晨鳴紙業-H,hong_kong,stock,HKD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,utilities,utilities,01812;シンミン ペーパー H 晨鳴紙業-H;板紙;製紙原料;化学製品の製造販売を手掛ける。電力・蒸気の供給も;一般製造,none,,,,standard,utilities,WARN,MEDIUM,sbi_hk_stock,2026-06-23,2026-06-22T16:51:22.974949+00:00,1812.HK,Hong Kong,HKEX,01812,Hong Kong,HKD,HKD,HKD,HKDJPY,china_hk,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing,tradable,2026-06-23,sbi_hk_stock,confirmed,true,2026-06-23,sbi_hk_stock,普通株式一覧,メインボード,一般製造,板紙、製紙原料、化学製品の製造販売を手掛ける。電力・蒸気の供給も,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_hk_list.html
01813.HK,KWG グループ 合景泰富集団,hong_kong,stock,HKD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,real_estate,real_estate,01813;KWG グループ 合景泰富集団;広州の不動産デベロッパー。高級住宅の開発やオフィスビル;ホテルの開発などがメイン;不動産,none,,,,standard,real_estate,WARN,MEDIUM,sbi_hk_stock,2026-06-23,2026-06-22T16:51:22.975003+00:00,1813.HK,Hong Kong,HKEX,01813,Hong Kong,HKD,HKD,HKD,HKDJPY,china_hk,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing,tradable,2026-06-23,sbi_hk_stock,confirmed,true,2026-06-23,sbi_hk_stock,普通株式一覧,メインボード,不動産,広州の不動産デベロッパー。高級住宅の開発やオフィスビル、ホテルの開発などがメイン,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_hk_list.html
01816.HK,CGNパワー 中広核電力,hong_kong,stock,HKD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,utilities,utilities,01816;CGNパワー 中広核電力;発電量で中国最大の原子力発電会社;電力,none,,,,standard,utilities,WARN,MEDIUM,sbi_hk_stock,2026-06-23,2026-06-22T16:51:22.975050+00:00,1816.HK,Hong Kong,HKEX,01816,Hong Kong,HKD,HKD,HKD,HKDJPY,china_hk,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing,tradable,2026-06-23,sbi_hk_stock,confirmed,true,2026-06-23,sbi_hk_stock,普通株式一覧,メインボード,電力,発電量で中国最大の原子力発電会社,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_hk_list.html
01818.HK,ジャオジン マイニング 招金砿業,hong_kong,stock,HKD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,balanced,consumer,01818;ジャオジン マイニング 招金砿業;中国の金採掘大手。株式投資;黄金と他の金属製品の探査;採掘;選鉱;精錬と販売が主な事業。黄金の生産に取り組む総合的な鉱業企業である;鉱業,none,,,,standard,balanced,WARN,MEDIUM,sbi_hk_stock,2026-06-23,2026-06-22T16:51:22.975111+00:00,1818.HK,Hong Kong,HKEX,01818,Hong Kong,HKD,HKD,HKD,HKDJPY,china_hk,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing,tradable,2026-06-23,sbi_hk_stock,confirmed,true,2026-06-23,sbi_hk_stock,普通株式一覧,メインボード,鉱業,中国の金採掘大手。株式投資、黄金と他の金属製品の探査、採掘、選鉱、精錬と販売が主な事業。黄金の生産に取り組む総合的な鉱業企業である,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_hk_list.html
